spa_booking_id,property_id,guest_id,customer_type,service_name,booking_date,service_date,duration_minutes,price,status
SP079032,P03,,walk-in,Balinese Massage 90min,2024-12-24,2024-12-24,90,520000,completed
SP079033,P03,,walk-in,Balinese Massage 60min,2024-12-24,2024-12-24,60,360000,completed
SP079034,P03,G15546,inhouse,Balinese Massage 90min,2024-12-25,2024-12-25,90,520000,completed
SP079035,P03,G17354,inhouse,Body Scrub,2024-12-23,2024-12-25,45,280000,completed
SP079036,P03,G10993,inhouse,Hot Stone Massage,2024-12-24,2024-12-25,90,680000,completed
SP079037,P03,G14680,inhouse,Aromatherapy Massage 60min,2024-12-25,2024-12-25,60,400000,completed
SP079038,P03,G03667,inhouse,Couple Package,2024-12-25,2024-12-25,120,1440000,completed
SP079039,P03,G03367,inhouse,Aromatherapy Massage 60min,2024-12-20,2024-12-25,60,400000,completed
SP079040,P03,G07107,inhouse,Hot Stone Massage,2024-12-24,2024-12-25,90,680000,completed
SP079041,P03,G08077,inhouse,Balinese Massage 60min,2024-12-25,2024-12-25,60,360000,completed
SP079042,P03,G04622,inhouse,Aromatherapy Massage 90min,2024-12-25,2024-12-25,90,560000,completed
SP079043,P03,G11394,inhouse,Balinese Massage 90min,2024-12-25,2024-12-25,90,520000,completed
SP079044,P03,G10486,inhouse,Balinese Massage 90min,2024-12-24,2024-12-25,90,520000,completed
SP079045,P03,G22572,walk-in,Facial Treatment,2024-12-25,2024-12-25,60,320000,completed
SP079046,P03,G21026,walk-in,Reflexology,2024-12-20,2024-12-25,45,224000,completed
SP079047,P03,G24609,walk-in,Couple Package,2024-12-25,2024-12-25,120,1440000,completed
SP079048,P03,,walk-in,Reflexology,2024-12-25,2024-12-25,45,224000,completed
SP079049,P03,G23648,walk-in,Hot Stone Massage,2024-12-25,2024-12-25,90,680000,completed
SP079050,P03,,walk-in,Reflexology,2024-12-23,2024-12-25,45,224000,completed
SP079051,P03,G20677,walk-in,Facial Treatment,2024-12-23,2024-12-25,60,320000,completed
SP079052,P03,G24307,walk-in,Balinese Massage 60min,2024-12-25,2024-12-25,60,360000,completed
SP079053,P03,,walk-in,Aromatherapy Massage 90min,2024-12-25,2024-12-25,90,560000,completed
SP079054,P03,G23949,walk-in,Reflexology,2024-12-25,2024-12-25,45,224000,completed
SP079055,P03,,walk-in,Facial Treatment,2024-12-25,2024-12-25,60,320000,completed
SP079056,P03,,walk-in,Reflexology,2024-12-25,2024-12-25,45,224000,completed
SP079057,P03,G01187,inhouse,Balinese Massage 60min,2024-12-26,2024-12-26,60,360000,completed
SP079058,P03,G12156,inhouse,Hot Stone Massage,2024-12-24,2024-12-26,90,680000,completed
SP079059,P03,G11827,inhouse,Balinese Massage 60min,2024-12-26,2024-12-26,60,360000,completed
SP079060,P03,G17934,inhouse,Couple Package,2024-12-22,2024-12-26,120,1440000,completed
SP079061,P03,G00320,inhouse,Aromatherapy Massage 60min,2024-12-26,2024-12-26,60,400000,completed
SP079062,P03,G08115,inhouse,Couple Package,2024-12-24,2024-12-26,120,1440000,completed
SP079063,P03,G15056,inhouse,Facial Treatment,2024-12-24,2024-12-26,60,320000,completed
SP079064,P03,G06458,inhouse,Balinese Massage 90min,2024-12-24,2024-12-26,90,520000,completed
SP079065,P03,G17354,inhouse,Balinese Massage 60min,2024-12-25,2024-12-26,60,360000,completed
SP079066,P03,G22759,walk-in,Balinese Massage 60min,2024-12-25,2024-12-26,60,360000,completed
SP079067,P03,G22192,walk-in,Aromatherapy Massage 60min,2024-12-26,2024-12-26,60,400000,completed
SP079068,P03,,walk-in,Aromatherapy Massage 60min,2024-12-25,2024-12-26,60,400000,completed
SP079069,P03,G22879,walk-in,Reflexology,2024-12-25,2024-12-26,45,224000,cancelled
SP079070,P03,G19961,walk-in,Hot Stone Massage,2024-12-26,2024-12-26,90,680000,completed
SP079071,P03,G23822,walk-in,Facial Treatment,2024-12-25,2024-12-26,60,320000,cancelled
SP079072,P03,,walk-in,Balinese Massage 60min,2024-12-26,2024-12-26,60,360000,completed
SP079073,P03,,walk-in,Balinese Massage 60min,2024-12-25,2024-12-26,60,360000,completed
SP079074,P03,G19904,walk-in,Balinese Massage 60min,2024-12-24,2024-12-26,60,360000,completed
SP079075,P03,G23581,walk-in,Facial Treatment,2024-12-24,2024-12-26,60,320000,completed
SP079076,P03,G24340,walk-in,Reflexology,2024-12-26,2024-12-26,45,224000,completed
SP079077,P03,G20580,walk-in,Balinese Massage 90min,2024-12-25,2024-12-26,90,520000,completed
SP079078,P03,G02252,walk-in,Body Scrub,2024-12-26,2024-12-26,45,280000,completed
SP079079,P03,G21254,walk-in,Facial Treatment,2024-12-23,2024-12-26,60,320000,completed
SP079080,P03,G03834,inhouse,Balinese Massage 90min,2024-12-26,2024-12-27,90,520000,completed
SP079081,P03,G08020,inhouse,Couple Package,2024-12-27,2024-12-27,120,1440000,completed
SP079082,P03,G03562,inhouse,Balinese Massage 60min,2024-12-25,2024-12-27,60,360000,cancelled
SP079083,P03,G04182,inhouse,Couple Package,2024-12-27,2024-12-27,120,1440000,completed
SP079084,P03,G10379,inhouse,Facial Treatment,2024-12-26,2024-12-27,60,320000,completed
SP079085,P03,G04182,inhouse,Aromatherapy Massage 60min,2024-12-24,2024-12-27,60,400000,completed
SP079086,P03,G11141,inhouse,Hot Stone Massage,2024-12-27,2024-12-27,90,680000,completed
SP079087,P03,G13173,inhouse,Aromatherapy Massage 60min,2024-12-27,2024-12-27,60,400000,completed
SP079088,P03,G19892,walk-in,Aromatherapy Massage 90min,2024-12-27,2024-12-27,90,560000,completed
SP079089,P03,G21726,walk-in,Balinese Massage 90min,2024-12-24,2024-12-27,90,520000,completed
SP079090,P03,G20156,walk-in,Facial Treatment,2024-12-27,2024-12-27,60,320000,completed
SP079091,P03,,walk-in,Aromatherapy Massage 60min,2024-12-27,2024-12-27,60,400000,completed
SP079092,P03,G21938,walk-in,Aromatherapy Massage 60min,2024-12-26,2024-12-27,60,400000,completed
SP079093,P03,G13781,walk-in,Balinese Massage 60min,2024-12-26,2024-12-27,60,360000,completed
SP079094,P03,G19674,walk-in,Facial Treatment,2024-12-25,2024-12-27,60,320000,completed
SP079095,P03,,walk-in,Balinese Massage 90min,2024-12-25,2024-12-27,90,520000,cancelled
SP079096,P03,G23979,walk-in,Aromatherapy Massage 60min,2024-12-22,2024-12-27,60,400000,completed
SP079097,P03,,walk-in,Body Scrub,2024-12-27,2024-12-27,45,280000,completed
SP079098,P03,G19377,walk-in,Balinese Massage 60min,2024-12-27,2024-12-27,60,360000,completed
SP079099,P03,G11998,inhouse,Hot Stone Massage,2024-12-26,2024-12-28,90,680000,completed
SP079100,P03,G10285,inhouse,Couple Package,2024-12-28,2024-12-28,120,1440000,completed
SP079101,P03,G08580,inhouse,Couple Package,2024-12-28,2024-12-28,120,1440000,completed
SP079102,P03,G02307,inhouse,Aromatherapy Massage 90min,2024-12-28,2024-12-28,90,560000,completed
SP079103,P03,G11951,inhouse,Couple Package,2024-12-28,2024-12-28,120,1440000,completed
SP079104,P03,G09975,inhouse,Facial Treatment,2024-12-28,2024-12-28,60,320000,completed
SP079105,P03,G15610,inhouse,Aromatherapy Massage 90min,2024-12-28,2024-12-28,90,560000,completed
SP079106,P03,G08917,inhouse,Aromatherapy Massage 90min,2024-12-28,2024-12-28,90,560000,completed
SP079107,P03,G13173,inhouse,Couple Package,2024-12-28,2024-12-28,120,1440000,completed
SP079108,P03,G10285,inhouse,Couple Package,2024-12-28,2024-12-28,120,1440000,completed
SP079109,P03,G05931,inhouse,Couple Package,2024-12-26,2024-12-28,120,1440000,completed
SP079110,P03,G22135,walk-in,Hot Stone Massage,2024-12-27,2024-12-28,90,680000,completed
SP079111,P03,G21113,walk-in,Balinese Massage 60min,2024-12-26,2024-12-28,60,360000,completed
SP079112,P03,G19986,walk-in,Balinese Massage 60min,2024-12-27,2024-12-28,60,360000,completed
SP079113,P03,G20905,walk-in,Facial Treatment,2024-12-27,2024-12-28,60,320000,completed
SP079114,P03,G20046,walk-in,Body Scrub,2024-12-28,2024-12-28,45,280000,completed
SP079115,P03,,walk-in,Aromatherapy Massage 60min,2024-12-28,2024-12-28,60,400000,completed
SP079116,P03,G24129,walk-in,Balinese Massage 60min,2024-12-23,2024-12-28,60,360000,completed
SP079117,P03,G20479,walk-in,Facial Treatment,2024-12-28,2024-12-28,60,320000,completed
SP079118,P03,G19911,walk-in,Reflexology,2024-12-28,2024-12-28,45,224000,completed
SP079119,P03,,walk-in,Facial Treatment,2024-12-28,2024-12-28,60,320000,completed
SP079120,P03,G22283,walk-in,Facial Treatment,2024-12-25,2024-12-28,60,320000,completed
SP079121,P03,G19700,walk-in,Balinese Massage 60min,2024-12-28,2024-12-28,60,360000,completed
SP079122,P03,G04006,inhouse,Balinese Massage 90min,2024-12-28,2024-12-29,90,520000,completed
SP079123,P03,G04182,inhouse,Reflexology,2024-12-24,2024-12-29,45,224000,completed
SP079124,P03,G13737,inhouse,Balinese Massage 90min,2024-12-29,2024-12-29,90,520000,completed
SP079125,P03,G03591,inhouse,Couple Package,2024-12-29,2024-12-29,120,1440000,completed
SP079126,P03,G03367,inhouse,Balinese Massage 90min,2024-12-29,2024-12-29,90,520000,completed
SP079127,P03,G11394,inhouse,Hot Stone Massage,2024-12-28,2024-12-29,90,680000,completed
SP079128,P03,G15350,inhouse,Hot Stone Massage,2024-12-29,2024-12-29,90,680000,completed
SP079129,P03,,walk-in,Aromatherapy Massage 60min,2024-12-28,2024-12-29,60,400000,completed
SP079130,P03,G21078,walk-in,Aromatherapy Massage 60min,2024-12-28,2024-12-29,60,400000,completed
SP079131,P03,,walk-in,Reflexology,2024-12-28,2024-12-29,45,224000,completed
SP079132,P03,G19697,walk-in,Aromatherapy Massage 60min,2024-12-28,2024-12-29,60,400000,completed
SP079133,P03,,walk-in,Aromatherapy Massage 60min,2024-12-24,2024-12-29,60,400000,completed
SP079134,P03,G22589,walk-in,Hot Stone Massage,2024-12-28,2024-12-29,90,680000,completed
SP079135,P03,,walk-in,Aromatherapy Massage 60min,2024-12-29,2024-12-29,60,400000,cancelled
SP079136,P03,,walk-in,Balinese Massage 60min,2024-12-29,2024-12-29,60,360000,completed
SP079137,P03,G22754,walk-in,Body Scrub,2024-12-27,2024-12-29,45,280000,completed
SP079138,P03,G20087,walk-in,Hot Stone Massage,2024-12-28,2024-12-29,90,680000,completed
SP079139,P03,G20598,walk-in,Aromatherapy Massage 60min,2024-12-28,2024-12-29,60,400000,completed
SP079140,P03,G22285,walk-in,Balinese Massage 90min,2024-12-26,2024-12-29,90,520000,completed
SP079141,P03,G18715,walk-in,Body Scrub,2024-12-29,2024-12-29,45,280000,completed
SP079142,P03,G22420,walk-in,Aromatherapy Massage 60min,2024-12-29,2024-12-29,60,400000,completed
SP079143,P03,,walk-in,Body Scrub,2024-12-24,2024-12-29,45,280000,completed
SP079144,P03,G23534,walk-in,Balinese Massage 60min,2024-12-29,2024-12-29,60,360000,completed
SP079145,P03,G14180,inhouse,Couple Package,2024-12-30,2024-12-30,120,1440000,completed
SP079146,P03,G12489,inhouse,Couple Package,2024-12-27,2024-12-30,120,1440000,completed
SP079147,P03,G01199,inhouse,Aromatherapy Massage 60min,2024-12-28,2024-12-30,60,400000,completed
SP079148,P03,G08020,inhouse,Hot Stone Massage,2024-12-30,2024-12-30,90,680000,completed
SP079149,P03,G15219,inhouse,Hot Stone Massage,2024-12-30,2024-12-30,90,680000,completed
SP079150,P03,,walk-in,Balinese Massage 90min,2024-12-30,2024-12-30,90,520000,completed
SP079151,P03,G21597,walk-in,Body Scrub,2024-12-28,2024-12-30,45,280000,completed
SP079152,P03,G19076,walk-in,Balinese Massage 90min,2024-12-30,2024-12-30,90,520000,completed
SP079153,P03,,walk-in,Facial Treatment,2024-12-29,2024-12-30,60,320000,completed
SP079154,P03,G18178,walk-in,Aromatherapy Massage 60min,2024-12-30,2024-12-30,60,400000,completed
SP079155,P03,G23701,walk-in,Body Scrub,2024-12-30,2024-12-30,45,280000,cancelled
SP079156,P03,,walk-in,Facial Treatment,2024-12-29,2024-12-30,60,320000,cancelled
SP079157,P03,G21757,walk-in,Balinese Massage 60min,2024-12-30,2024-12-30,60,360000,completed
SP079158,P03,,walk-in,Aromatherapy Massage 60min,2024-12-30,2024-12-30,60,400000,completed
SP079159,P03,G19485,walk-in,Aromatherapy Massage 90min,2024-12-28,2024-12-30,90,560000,completed
SP079160,P03,,walk-in,Reflexology,2024-12-30,2024-12-30,45,224000,completed
SP079161,P03,G01548,inhouse,Balinese Massage 60min,2024-12-31,2024-12-31,60,360000,completed
SP079162,P03,G06892,inhouse,Body Scrub,2024-12-31,2024-12-31,45,280000,completed
SP079163,P03,G16412,inhouse,Balinese Massage 60min,2024-12-27,2024-12-31,60,360000,completed
SP079164,P03,G16412,inhouse,Aromatherapy Massage 60min,2024-12-31,2024-12-31,60,400000,completed
SP079165,P03,G14475,inhouse,Aromatherapy Massage 60min,2024-12-29,2024-12-31,60,400000,completed
SP079166,P03,G09258,inhouse,Facial Treatment,2024-12-27,2024-12-31,60,320000,completed
SP079167,P03,G16163,inhouse,Aromatherapy Massage 60min,2024-12-30,2024-12-31,60,400000,completed
SP079168,P03,G16412,inhouse,Hot Stone Massage,2024-12-30,2024-12-31,90,680000,completed
SP079169,P03,G15939,inhouse,Hot Stone Massage,2024-12-31,2024-12-31,90,680000,completed
SP079170,P03,G03003,inhouse,Body Scrub,2024-12-30,2024-12-31,45,280000,completed
SP079171,P03,G08608,inhouse,Balinese Massage 60min,2024-12-31,2024-12-31,60,360000,completed
SP079172,P03,,walk-in,Balinese Massage 60min,2024-12-30,2024-12-31,60,360000,completed
SP079173,P03,,walk-in,Hot Stone Massage,2024-12-31,2024-12-31,90,680000,completed
SP079174,P03,G21170,walk-in,Hot Stone Massage,2024-12-30,2024-12-31,90,680000,completed
SP079175,P03,G20380,walk-in,Facial Treatment,2024-12-30,2024-12-31,60,320000,completed
SP079176,P03,G18879,walk-in,Balinese Massage 60min,2024-12-31,2024-12-31,60,360000,completed
SP079177,P03,G24101,walk-in,Body Scrub,2024-12-29,2024-12-31,45,280000,completed
SP079178,P03,,walk-in,Balinese Massage 60min,2024-12-29,2024-12-31,60,360000,completed
SP079179,P03,G21697,walk-in,Facial Treatment,2024-12-30,2024-12-31,60,320000,completed
SP079180,P03,G21783,walk-in,Hot Stone Massage,2024-12-30,2024-12-31,90,680000,completed
SP079181,P03,,walk-in,Reflexology,2024-12-28,2024-12-31,45,224000,completed
SP079182,P03,,walk-in,Balinese Massage 90min,2024-12-30,2024-12-31,90,520000,completed
SP079183,P03,,walk-in,Facial Treatment,2024-12-31,2024-12-31,60,320000,completed
SP079184,P03,G03819,inhouse,Facial Treatment,2025-01-01,2025-01-01,60,320000,completed
SP079185,P03,G00904,inhouse,Balinese Massage 90min,2025-01-01,2025-01-01,90,520000,completed
SP079186,P03,G03003,inhouse,Balinese Massage 90min,2025-01-01,2025-01-01,90,520000,completed
SP079187,P03,G10047,inhouse,Balinese Massage 90min,2025-01-01,2025-01-01,90,520000,completed
SP079188,P03,G23109,walk-in,Balinese Massage 60min,2025-01-01,2025-01-01,60,360000,completed
SP079189,P03,,walk-in,Reflexology,2024-12-31,2025-01-01,45,224000,completed
SP079190,P03,,walk-in,Facial Treatment,2025-01-01,2025-01-01,60,320000,completed
SP079191,P03,G24423,walk-in,Body Scrub,2024-12-28,2025-01-01,45,280000,completed
SP079192,P03,,walk-in,Balinese Massage 90min,2024-12-30,2025-01-01,90,520000,completed
SP079193,P03,,walk-in,Facial Treatment,2025-01-01,2025-01-01,60,320000,completed
SP079194,P03,,walk-in,Reflexology,2024-12-31,2025-01-01,45,224000,completed
SP079195,P03,G24681,walk-in,Body Scrub,2024-12-31,2025-01-01,45,280000,completed
SP079196,P03,G07744,inhouse,Reflexology,2025-01-01,2025-01-02,45,224000,cancelled
SP079197,P03,G17785,inhouse,Balinese Massage 90min,2024-12-31,2025-01-02,90,520000,completed
SP079198,P03,G00433,inhouse,Aromatherapy Massage 90min,2024-12-30,2025-01-02,90,560000,completed
SP079199,P03,G12302,inhouse,Balinese Massage 60min,2025-01-02,2025-01-02,60,360000,completed
SP079200,P03,G09614,inhouse,Facial Treatment,2024-12-30,2025-01-02,60,320000,completed
SP079201,P03,G15299,inhouse,Facial Treatment,2024-12-31,2025-01-02,60,320000,completed
SP079202,P03,G11648,inhouse,Body Scrub,2025-01-02,2025-01-02,45,280000,completed
SP079203,P03,G15212,inhouse,Balinese Massage 90min,2025-01-01,2025-01-02,90,520000,completed
SP079204,P03,G17283,inhouse,Aromatherapy Massage 90min,2024-12-28,2025-01-02,90,560000,completed
SP079205,P03,G06698,inhouse,Balinese Massage 60min,2024-12-31,2025-01-02,60,360000,completed
SP079206,P03,G05354,inhouse,Hot Stone Massage,2025-01-02,2025-01-02,90,680000,completed
SP079207,P03,G14065,inhouse,Aromatherapy Massage 60min,2024-12-30,2025-01-02,60,400000,completed
SP079208,P03,,walk-in,Body Scrub,2025-01-02,2025-01-02,45,280000,completed
SP079209,P03,G21338,walk-in,Facial Treatment,2025-01-02,2025-01-02,60,320000,completed
SP079210,P03,,walk-in,Body Scrub,2025-01-02,2025-01-02,45,280000,completed
SP079211,P03,G24476,walk-in,Balinese Massage 90min,2025-01-02,2025-01-02,90,520000,completed
SP079212,P03,,walk-in,Reflexology,2024-12-31,2025-01-02,45,224000,completed
SP079213,P03,G19275,walk-in,Facial Treatment,2025-01-02,2025-01-02,60,320000,completed
SP079214,P03,,walk-in,Balinese Massage 60min,2025-01-02,2025-01-02,60,360000,completed
SP079215,P03,G22495,walk-in,Balinese Massage 60min,2025-01-02,2025-01-02,60,360000,completed
SP079216,P03,,walk-in,Balinese Massage 60min,2025-01-02,2025-01-02,60,360000,completed
SP079217,P03,G21856,walk-in,Balinese Massage 90min,2024-12-30,2025-01-02,90,520000,completed
SP079218,P03,,walk-in,Body Scrub,2025-01-01,2025-01-02,45,280000,completed
SP079219,P03,G23929,walk-in,Facial Treatment,2025-01-01,2025-01-02,60,320000,cancelled
SP079220,P03,G01510,inhouse,Balinese Massage 60min,2025-01-03,2025-01-03,60,360000,completed
SP079221,P03,G01510,inhouse,Balinese Massage 90min,2025-01-03,2025-01-03,90,520000,completed
SP079222,P03,G08830,inhouse,Balinese Massage 90min,2025-01-03,2025-01-03,90,520000,completed
SP079223,P03,G02376,inhouse,Balinese Massage 60min,2025-01-01,2025-01-03,60,360000,completed
SP079224,P03,G04285,inhouse,Balinese Massage 90min,2025-01-03,2025-01-03,90,520000,completed
SP079225,P03,G14395,inhouse,Hot Stone Massage,2024-12-30,2025-01-03,90,680000,completed
SP079226,P03,G10413,inhouse,Balinese Massage 90min,2024-12-30,2025-01-03,90,520000,completed
SP079227,P03,G11714,inhouse,Aromatherapy Massage 60min,2025-01-01,2025-01-03,60,400000,completed
SP079228,P03,,walk-in,Reflexology,2024-12-30,2025-01-03,45,224000,completed
SP079229,P03,G19799,walk-in,Reflexology,2025-01-01,2025-01-03,45,224000,cancelled
SP079230,P03,,walk-in,Balinese Massage 60min,2025-01-02,2025-01-03,60,360000,completed
SP079231,P03,G22040,walk-in,Balinese Massage 90min,2025-01-02,2025-01-03,90,520000,completed
SP079232,P03,G19198,walk-in,Balinese Massage 60min,2025-01-03,2025-01-03,60,360000,completed
SP079233,P03,G23909,walk-in,Balinese Massage 60min,2025-01-02,2025-01-03,60,360000,completed
SP079234,P03,,walk-in,Facial Treatment,2025-01-03,2025-01-03,60,320000,completed
SP079235,P03,G20451,walk-in,Reflexology,2024-12-31,2025-01-03,45,224000,completed
SP079236,P03,,walk-in,Balinese Massage 90min,2024-12-31,2025-01-03,90,520000,completed
SP079237,P03,G21004,walk-in,Facial Treatment,2025-01-03,2025-01-03,60,320000,completed
SP079238,P03,G10412,inhouse,Couple Package,2025-01-04,2025-01-04,120,1440000,completed
SP079239,P03,G06946,inhouse,Body Scrub,2025-01-03,2025-01-04,45,280000,completed
SP079240,P03,G10412,inhouse,Hot Stone Massage,2025-01-03,2025-01-04,90,680000,completed
SP079241,P03,G13094,inhouse,Balinese Massage 90min,2025-01-04,2025-01-04,90,520000,completed
SP079242,P03,G08109,inhouse,Facial Treatment,2025-01-03,2025-01-04,60,320000,completed
SP079243,P03,G09007,inhouse,Body Scrub,2025-01-02,2025-01-04,45,280000,completed
SP079244,P03,G05292,inhouse,Facial Treatment,2025-01-01,2025-01-04,60,320000,completed
SP079245,P03,G13309,inhouse,Aromatherapy Massage 90min,2025-01-03,2025-01-04,90,560000,completed
SP079246,P03,G03888,inhouse,Aromatherapy Massage 90min,2025-01-03,2025-01-04,90,560000,completed
SP079247,P03,G16462,inhouse,Aromatherapy Massage 90min,2025-01-02,2025-01-04,90,560000,completed
SP079248,P03,G12286,inhouse,Aromatherapy Massage 60min,2025-01-04,2025-01-04,60,400000,completed
SP079249,P03,G18939,walk-in,Hot Stone Massage,2025-01-04,2025-01-04,90,680000,completed
SP079250,P03,G18976,walk-in,Aromatherapy Massage 60min,2025-01-04,2025-01-04,60,400000,completed
SP079251,P03,G21206,walk-in,Aromatherapy Massage 90min,2025-01-04,2025-01-04,90,560000,completed
SP079252,P03,G21911,walk-in,Reflexology,2025-01-04,2025-01-04,45,224000,completed
