review_id,employee_id,review_period,score,notes
PR02164,E0435,2025-S1,3.73,Stabil dan dapat diandalkan
PR02165,E0435,2025-S2,2.89,Perlu peningkatan konsistensi
PR02166,E0436,2023-S2,4.29,"Kinerja baik, memenuhi target"
PR02167,E0436,2024-S1,4.18,Perlu sedikit peningkatan di komunikasi tim
PR02168,E0436,2024-S2,4.14,"Kinerja baik, memenuhi target"
PR02169,E0436,2025-S1,4.13,Stabil dan dapat diandalkan
PR02170,E0436,2025-S2,3.67,"Kinerja baik, memenuhi target"
PR02171,E0436,2026-S1,4.23,Stabil dan dapat diandalkan
PR02172,E0437,2023-S2,3.1,"Kinerja cukup, ada ruang perbaikan"
PR02173,E0437,2024-S1,3.39,"Kinerja cukup, ada ruang perbaikan"
PR02174,E0437,2024-S2,3.25,"Kinerja cukup, ada ruang perbaikan"
PR02175,E0437,2025-S1,3.0,Perlu peningkatan konsistensi
PR02176,E0437,2025-S2,3.21,Perlu peningkatan konsistensi
PR02177,E0437,2026-S1,3.21,"Kinerja cukup, ada ruang perbaikan"
PR02178,E0438,2023-S2,3.12,"Kinerja cukup, ada ruang perbaikan"
PR02179,E0438,2024-S1,3.59,Stabil dan dapat diandalkan
PR02180,E0438,2024-S2,3.39,Beberapa target belum tercapai
PR02181,E0438,2025-S1,3.37,Beberapa target belum tercapai
PR02182,E0438,2025-S2,3.29,Perlu peningkatan konsistensi
PR02183,E0438,2026-S1,3.65,Perlu sedikit peningkatan di komunikasi tim
PR02184,E0439,2024-S1,3.03,Beberapa target belum tercapai
PR02185,E0439,2024-S2,2.97,Beberapa target belum tercapai
PR02186,E0439,2025-S1,3.15,Beberapa target belum tercapai
PR02187,E0439,2025-S2,3.58,Stabil dan dapat diandalkan
PR02188,E0439,2026-S1,3.57,"Kinerja baik, memenuhi target"
PR02189,E0440,2023-S2,3.35,Beberapa target belum tercapai
PR02190,E0440,2024-S1,3.74,Perlu sedikit peningkatan di komunikasi tim
PR02191,E0440,2024-S2,3.55,"Kinerja baik, memenuhi target"
PR02192,E0440,2025-S1,2.97,Perlu peningkatan konsistensi
PR02193,E0441,2024-S2,3.93,Stabil dan dapat diandalkan
PR02194,E0441,2025-S1,4.07,Stabil dan dapat diandalkan
PR02195,E0441,2025-S2,3.89,"Kinerja baik, memenuhi target"
PR02196,E0441,2026-S1,3.71,Perlu sedikit peningkatan di komunikasi tim
PR02197,E0442,2024-S1,3.54,"Kinerja baik, memenuhi target"
PR02198,E0442,2024-S2,3.28,"Kinerja cukup, ada ruang perbaikan"
PR02199,E0442,2025-S1,3.09,Perlu peningkatan konsistensi
PR02200,E0442,2025-S2,3.37,Perlu peningkatan konsistensi
PR02201,E0442,2026-S1,3.43,Beberapa target belum tercapai
PR02202,E0443,2023-S2,4.22,Stabil dan dapat diandalkan
PR02203,E0444,2023-S2,3.18,Beberapa target belum tercapai
PR02204,E0444,2024-S1,3.44,Beberapa target belum tercapai
PR02205,E0444,2024-S2,3.58,"Kinerja baik, memenuhi target"
PR02206,E0444,2025-S1,3.58,Perlu sedikit peningkatan di komunikasi tim
PR02207,E0444,2025-S2,3.63,Perlu sedikit peningkatan di komunikasi tim
PR02208,E0444,2026-S1,3.42,Beberapa target belum tercapai
PR02209,E0445,2024-S1,4.43,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02210,E0445,2024-S2,4.75,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02211,E0445,2025-S1,4.65,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02212,E0445,2025-S2,4.46,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02213,E0445,2026-S1,4.05,Stabil dan dapat diandalkan
PR02214,E0446,2023-S2,3.76,"Kinerja baik, memenuhi target"
PR02215,E0446,2024-S1,3.75,"Kinerja baik, memenuhi target"
PR02216,E0446,2024-S2,3.57,Perlu sedikit peningkatan di komunikasi tim
PR02217,E0446,2025-S1,3.5,Perlu sedikit peningkatan di komunikasi tim
PR02218,E0446,2025-S2,3.3,Beberapa target belum tercapai
PR02219,E0446,2026-S1,3.45,Perlu peningkatan konsistensi
PR02220,E0447,2023-S2,2.74,Perlu peningkatan konsistensi
PR02221,E0447,2024-S1,2.69,"Kinerja cukup, ada ruang perbaikan"
PR02222,E0447,2024-S2,2.53,Beberapa target belum tercapai
PR02223,E0447,2025-S1,2.68,Perlu peningkatan konsistensi
PR02224,E0447,2025-S2,3.23,Perlu peningkatan konsistensi
PR02225,E0447,2026-S1,2.52,Beberapa target belum tercapai
PR02226,E0448,2024-S1,3.15,"Kinerja cukup, ada ruang perbaikan"
PR02227,E0448,2024-S2,3.22,Perlu peningkatan konsistensi
PR02228,E0448,2025-S1,3.33,"Kinerja cukup, ada ruang perbaikan"
PR02229,E0448,2025-S2,3.16,"Kinerja cukup, ada ruang perbaikan"
PR02230,E0448,2026-S1,3.01,Perlu peningkatan konsistensi
PR02231,E0449,2023-S2,3.41,Perlu peningkatan konsistensi
PR02232,E0449,2024-S1,3.02,"Kinerja cukup, ada ruang perbaikan"
PR02233,E0449,2024-S2,3.57,"Kinerja baik, memenuhi target"
PR02234,E0449,2025-S1,3.09,Beberapa target belum tercapai
PR02235,E0449,2025-S2,3.41,Beberapa target belum tercapai
PR02236,E0449,2026-S1,3.07,"Kinerja cukup, ada ruang perbaikan"
PR02237,E0450,2023-S2,3.09,"Kinerja cukup, ada ruang perbaikan"
PR02238,E0450,2024-S1,2.88,Perlu peningkatan konsistensi
PR02239,E0450,2024-S2,3.33,Beberapa target belum tercapai
PR02240,E0450,2025-S1,3.03,Beberapa target belum tercapai
PR02241,E0450,2025-S2,3.38,"Kinerja cukup, ada ruang perbaikan"
PR02242,E0450,2026-S1,3.27,Perlu peningkatan konsistensi
PR02243,E0451,2023-S2,3.29,"Kinerja cukup, ada ruang perbaikan"
PR02244,E0451,2024-S1,3.76,"Kinerja baik, memenuhi target"
PR02245,E0451,2024-S2,3.72,"Kinerja baik, memenuhi target"
PR02246,E0451,2025-S1,3.76,Stabil dan dapat diandalkan
PR02247,E0451,2025-S2,3.82,Perlu sedikit peningkatan di komunikasi tim
PR02248,E0451,2026-S1,3.87,Perlu sedikit peningkatan di komunikasi tim
PR02249,E0452,2023-S2,4.03,Stabil dan dapat diandalkan
PR02250,E0452,2024-S1,4.02,Perlu sedikit peningkatan di komunikasi tim
PR02251,E0452,2024-S2,3.79,"Kinerja baik, memenuhi target"
PR02252,E0452,2025-S1,3.81,"Kinerja baik, memenuhi target"
PR02253,E0452,2025-S2,3.84,"Kinerja baik, memenuhi target"
PR02254,E0452,2026-S1,4.25,"Kinerja baik, memenuhi target"
PR02255,E0453,2023-S2,3.93,"Kinerja baik, memenuhi target"
PR02256,E0453,2024-S1,3.67,"Kinerja baik, memenuhi target"
PR02257,E0453,2024-S2,4.06,Perlu sedikit peningkatan di komunikasi tim
PR02258,E0453,2025-S1,3.75,Stabil dan dapat diandalkan
PR02259,E0453,2025-S2,3.78,Perlu sedikit peningkatan di komunikasi tim
PR02260,E0453,2026-S1,3.93,Stabil dan dapat diandalkan
PR02261,E0454,2023-S2,3.14,Beberapa target belum tercapai
PR02262,E0454,2024-S1,3.45,Perlu peningkatan konsistensi
PR02263,E0454,2024-S2,3.47,Beberapa target belum tercapai
PR02264,E0454,2025-S1,3.46,"Kinerja cukup, ada ruang perbaikan"
PR02265,E0454,2025-S2,3.12,"Kinerja cukup, ada ruang perbaikan"
PR02266,E0454,2026-S1,3.4,"Kinerja cukup, ada ruang perbaikan"
PR02267,E0455,2023-S2,3.14,Perlu peningkatan konsistensi
PR02268,E0455,2024-S1,3.11,Perlu peningkatan konsistensi
PR02269,E0455,2024-S2,2.85,Beberapa target belum tercapai
PR02270,E0455,2025-S1,3.05,Beberapa target belum tercapai
PR02271,E0455,2025-S2,2.98,Beberapa target belum tercapai
PR02272,E0455,2026-S1,3.01,Perlu peningkatan konsistensi
PR02273,E0456,2023-S2,2.54,Perlu peningkatan konsistensi
PR02274,E0456,2024-S1,2.68,Perlu peningkatan konsistensi
PR02275,E0456,2024-S2,2.3,Perlu evaluasi lebih lanjut
PR02276,E0456,2025-S1,2.75,Beberapa target belum tercapai
PR02277,E0456,2025-S2,2.5,Beberapa target belum tercapai
PR02278,E0456,2026-S1,2.23,Beberapa keluhan terkait kedisiplinan
PR02279,E0457,2023-S2,3.59,Perlu sedikit peningkatan di komunikasi tim
PR02280,E0457,2024-S1,3.59,"Kinerja baik, memenuhi target"
PR02281,E0457,2024-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR02282,E0457,2025-S1,3.65,"Kinerja baik, memenuhi target"
PR02283,E0457,2025-S2,3.7,"Kinerja baik, memenuhi target"
PR02284,E0457,2026-S1,3.85,Stabil dan dapat diandalkan
PR02285,E0458,2023-S2,4.76,"Sangat diandalkan tim, guest feedback positif"
PR02286,E0458,2024-S1,4.66,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02287,E0458,2024-S2,4.98,"Sangat diandalkan tim, guest feedback positif"
PR02288,E0458,2025-S1,4.74,"Sangat diandalkan tim, guest feedback positif"
PR02289,E0458,2025-S2,4.52,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02290,E0459,2023-S2,3.59,Perlu sedikit peningkatan di komunikasi tim
PR02291,E0459,2024-S1,3.47,Perlu peningkatan konsistensi
PR02292,E0459,2024-S2,3.87,Stabil dan dapat diandalkan
PR02293,E0459,2025-S1,3.45,Perlu peningkatan konsistensi
PR02294,E0459,2025-S2,4.03,Stabil dan dapat diandalkan
PR02295,E0459,2026-S1,4.01,Perlu sedikit peningkatan di komunikasi tim
PR02296,E0460,2023-S2,3.13,Perlu peningkatan konsistensi
PR02297,E0460,2024-S1,3.18,"Kinerja cukup, ada ruang perbaikan"
PR02298,E0460,2024-S2,3.19,Perlu peningkatan konsistensi
PR02299,E0460,2025-S1,3.12,Perlu peningkatan konsistensi
PR02300,E0460,2025-S2,2.86,Beberapa target belum tercapai
PR02301,E0461,2023-S2,4.3,"Sangat diandalkan tim, guest feedback positif"
PR02302,E0461,2024-S1,4.4,"Sangat diandalkan tim, guest feedback positif"
PR02303,E0461,2024-S2,4.35,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02304,E0461,2025-S1,4.4,"Sangat diandalkan tim, guest feedback positif"
PR02305,E0461,2025-S2,4.64,"Sangat diandalkan tim, guest feedback positif"
PR02306,E0461,2026-S1,4.28,Stabil dan dapat diandalkan
PR02307,E0462,2023-S2,3.71,Stabil dan dapat diandalkan
PR02308,E0462,2024-S1,3.55,Stabil dan dapat diandalkan
PR02309,E0462,2024-S2,3.79,Stabil dan dapat diandalkan
PR02310,E0462,2025-S1,3.83,"Kinerja baik, memenuhi target"
PR02311,E0462,2025-S2,3.56,Stabil dan dapat diandalkan
PR02312,E0462,2026-S1,3.61,"Kinerja baik, memenuhi target"
PR02313,E0463,2023-S2,4.21,"Kinerja baik, memenuhi target"
PR02314,E0463,2024-S1,4.27,Stabil dan dapat diandalkan
PR02315,E0463,2024-S2,3.87,"Kinerja baik, memenuhi target"
PR02316,E0463,2025-S1,4.11,"Kinerja baik, memenuhi target"
PR02317,E0463,2025-S2,4.14,Stabil dan dapat diandalkan
PR02318,E0463,2026-S1,4.16,"Kinerja baik, memenuhi target"
PR02319,E0464,2023-S2,2.87,Beberapa target belum tercapai
PR02320,E0464,2024-S1,2.88,Beberapa target belum tercapai
PR02321,E0464,2024-S2,3.21,Beberapa target belum tercapai
PR02322,E0464,2025-S1,2.84,Perlu peningkatan konsistensi
PR02323,E0464,2025-S2,3.15,Perlu peningkatan konsistensi
PR02324,E0464,2026-S1,3.41,Perlu peningkatan konsistensi
PR02325,E0466,2023-S2,3.01,Perlu peningkatan konsistensi
PR02326,E0466,2024-S1,3.25,Perlu peningkatan konsistensi
PR02327,E0466,2024-S2,2.87,Perlu peningkatan konsistensi
PR02328,E0466,2025-S1,2.8,Beberapa target belum tercapai
PR02329,E0466,2025-S2,3.21,"Kinerja cukup, ada ruang perbaikan"
PR02330,E0466,2026-S1,2.99,Perlu peningkatan konsistensi
PR02331,E0467,2023-S2,4.22,Perlu sedikit peningkatan di komunikasi tim
PR02332,E0467,2024-S1,4.08,Perlu sedikit peningkatan di komunikasi tim
PR02333,E0467,2024-S2,4.23,"Kinerja baik, memenuhi target"
PR02334,E0467,2025-S1,4.31,"Sangat diandalkan tim, guest feedback positif"
PR02335,E0467,2025-S2,3.95,Stabil dan dapat diandalkan
PR02336,E0467,2026-S1,4.02,"Kinerja baik, memenuhi target"
PR02337,E0468,2023-S2,3.67,"Kinerja baik, memenuhi target"
PR02338,E0468,2024-S1,3.77,"Kinerja baik, memenuhi target"
PR02339,E0468,2024-S2,3.8,Stabil dan dapat diandalkan
PR02340,E0468,2025-S1,3.46,Perlu peningkatan konsistensi
PR02341,E0468,2025-S2,3.89,"Kinerja baik, memenuhi target"
PR02342,E0468,2026-S1,3.86,Stabil dan dapat diandalkan
PR02343,E0469,2024-S2,3.22,"Kinerja cukup, ada ruang perbaikan"
PR02344,E0469,2025-S1,3.36,"Kinerja cukup, ada ruang perbaikan"
PR02345,E0469,2025-S2,3.54,"Kinerja baik, memenuhi target"
PR02346,E0469,2026-S1,3.75,"Kinerja baik, memenuhi target"
PR02347,E0470,2023-S2,2.9,Perlu peningkatan konsistensi
PR02348,E0470,2024-S1,3.05,Perlu peningkatan konsistensi
PR02349,E0470,2024-S2,3.11,"Kinerja cukup, ada ruang perbaikan"
PR02350,E0470,2025-S1,2.79,Perlu peningkatan konsistensi
PR02351,E0470,2025-S2,2.85,Beberapa target belum tercapai
PR02352,E0470,2026-S1,2.66,Beberapa target belum tercapai
PR02353,E0471,2023-S2,2.78,Perlu peningkatan konsistensi
PR02354,E0471,2024-S1,2.98,Perlu peningkatan konsistensi
PR02355,E0471,2024-S2,2.62,"Kinerja cukup, ada ruang perbaikan"
PR02356,E0471,2025-S1,3.02,Perlu peningkatan konsistensi
PR02357,E0471,2025-S2,2.8,Beberapa target belum tercapai
PR02358,E0472,2023-S2,3.51,Stabil dan dapat diandalkan
PR02359,E0472,2024-S1,3.37,Beberapa target belum tercapai
PR02360,E0472,2024-S2,3.41,Perlu peningkatan konsistensi
PR02361,E0472,2025-S1,3.42,"Kinerja cukup, ada ruang perbaikan"
PR02362,E0472,2025-S2,3.96,"Kinerja baik, memenuhi target"
PR02363,E0472,2026-S1,3.3,Beberapa target belum tercapai
PR02364,E0473,2023-S2,3.77,Stabil dan dapat diandalkan
PR02365,E0473,2024-S1,3.47,Perlu peningkatan konsistensi
PR02366,E0473,2024-S2,3.66,Perlu sedikit peningkatan di komunikasi tim
PR02367,E0473,2025-S1,3.98,Stabil dan dapat diandalkan
PR02368,E0473,2025-S2,3.55,Stabil dan dapat diandalkan
PR02369,E0473,2026-S1,3.67,Perlu sedikit peningkatan di komunikasi tim
PR02370,E0474,2023-S2,3.51,"Kinerja baik, memenuhi target"
PR02371,E0474,2024-S1,3.4,Perlu peningkatan konsistensi
PR02372,E0475,2023-S2,2.75,Beberapa target belum tercapai
PR02373,E0475,2024-S1,2.62,"Kinerja cukup, ada ruang perbaikan"
PR02374,E0475,2024-S2,3.0,Perlu peningkatan konsistensi
PR02375,E0475,2025-S1,3.04,Beberapa target belum tercapai
PR02376,E0475,2025-S2,2.72,Beberapa target belum tercapai
PR02377,E0475,2026-S1,2.8,Perlu peningkatan konsistensi
PR02378,E0476,2026-S1,3.73,"Kinerja baik, memenuhi target"
PR02379,E0477,2024-S1,4.43,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02380,E0477,2024-S2,4.89,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02381,E0477,2025-S1,4.27,Stabil dan dapat diandalkan
PR02382,E0477,2025-S2,4.57,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02383,E0477,2026-S1,4.38,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02384,E0478,2025-S1,3.2,Perlu peningkatan konsistensi
PR02385,E0478,2025-S2,3.54,"Kinerja baik, memenuhi target"
PR02386,E0478,2026-S1,3.8,Perlu sedikit peningkatan di komunikasi tim
PR02387,E0479,2025-S2,3.2,Beberapa target belum tercapai
PR02388,E0479,2026-S1,3.21,Beberapa target belum tercapai
PR02389,E0480,2023-S2,3.47,Perlu peningkatan konsistensi
PR02390,E0480,2024-S1,3.37,"Kinerja cukup, ada ruang perbaikan"
PR02391,E0480,2024-S2,3.39,Perlu peningkatan konsistensi
PR02392,E0480,2025-S1,3.43,Perlu peningkatan konsistensi
PR02393,E0480,2025-S2,3.52,Stabil dan dapat diandalkan
PR02394,E0480,2026-S1,3.94,Perlu sedikit peningkatan di komunikasi tim
PR02395,E0481,2023-S2,2.73,Beberapa target belum tercapai
PR02396,E0481,2024-S1,3.06,Perlu peningkatan konsistensi
PR02397,E0481,2024-S2,3.16,Beberapa target belum tercapai
PR02398,E0481,2025-S1,2.92,Perlu peningkatan konsistensi
PR02399,E0481,2025-S2,3.25,Beberapa target belum tercapai
PR02400,E0481,2026-S1,3.27,Perlu peningkatan konsistensi
PR02401,E0482,2023-S2,3.15,"Kinerja cukup, ada ruang perbaikan"
PR02402,E0482,2024-S1,3.2,Beberapa target belum tercapai
PR02403,E0482,2024-S2,3.12,Perlu peningkatan konsistensi
PR02404,E0482,2025-S1,3.45,Perlu peningkatan konsistensi
PR02405,E0482,2025-S2,3.65,Perlu sedikit peningkatan di komunikasi tim
PR02406,E0482,2026-S1,3.06,Perlu peningkatan konsistensi
PR02407,E0483,2023-S2,3.52,Stabil dan dapat diandalkan
PR02408,E0483,2024-S1,3.51,Perlu sedikit peningkatan di komunikasi tim
PR02409,E0483,2024-S2,3.63,Perlu sedikit peningkatan di komunikasi tim
PR02410,E0483,2025-S1,3.92,Stabil dan dapat diandalkan
PR02411,E0483,2025-S2,3.52,Stabil dan dapat diandalkan
PR02412,E0483,2026-S1,3.72,Stabil dan dapat diandalkan
PR02413,E0484,2024-S1,3.48,Beberapa target belum tercapai
PR02414,E0484,2024-S2,2.8,"Kinerja cukup, ada ruang perbaikan"
PR02415,E0485,2023-S2,3.84,Perlu sedikit peningkatan di komunikasi tim
PR02416,E0485,2024-S1,3.95,Perlu sedikit peningkatan di komunikasi tim
PR02417,E0485,2024-S2,3.7,"Kinerja baik, memenuhi target"
PR02418,E0485,2025-S1,3.69,Perlu sedikit peningkatan di komunikasi tim
PR02419,E0485,2025-S2,3.6,Perlu sedikit peningkatan di komunikasi tim
PR02420,E0485,2026-S1,4.07,Stabil dan dapat diandalkan
PR02421,E0486,2024-S1,4.36,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02422,E0486,2024-S2,3.95,Stabil dan dapat diandalkan
PR02423,E0486,2025-S1,4.18,Stabil dan dapat diandalkan
PR02424,E0486,2025-S2,4.19,"Kinerja baik, memenuhi target"
PR02425,E0486,2026-S1,4.21,Perlu sedikit peningkatan di komunikasi tim
PR02426,E0487,2023-S2,4.09,Stabil dan dapat diandalkan
PR02427,E0487,2024-S1,4.13,"Kinerja baik, memenuhi target"
PR02428,E0487,2024-S2,3.77,Perlu sedikit peningkatan di komunikasi tim
PR02429,E0487,2025-S1,4.14,"Kinerja baik, memenuhi target"
PR02430,E0487,2025-S2,3.87,Perlu sedikit peningkatan di komunikasi tim
PR02431,E0487,2026-S1,3.97,Perlu sedikit peningkatan di komunikasi tim
PR02432,E0488,2023-S2,3.74,Stabil dan dapat diandalkan
PR02433,E0488,2024-S1,4.07,Perlu sedikit peningkatan di komunikasi tim
PR02434,E0488,2024-S2,4.1,"Kinerja baik, memenuhi target"
PR02435,E0488,2025-S1,4.15,"Kinerja baik, memenuhi target"
PR02436,E0488,2025-S2,4.02,Perlu sedikit peningkatan di komunikasi tim
PR02437,E0488,2026-S1,3.97,Stabil dan dapat diandalkan
PR02438,E0489,2023-S2,3.6,Stabil dan dapat diandalkan
PR02439,E0489,2024-S1,3.45,Beberapa target belum tercapai
PR02440,E0489,2024-S2,3.4,Beberapa target belum tercapai
PR02441,E0489,2025-S1,3.25,"Kinerja cukup, ada ruang perbaikan"
PR02442,E0489,2025-S2,3.15,Perlu peningkatan konsistensi
PR02443,E0489,2026-S1,3.46,Beberapa target belum tercapai
PR02444,E0490,2023-S2,3.92,"Kinerja baik, memenuhi target"
PR02445,E0490,2024-S1,4.14,"Kinerja baik, memenuhi target"
PR02446,E0490,2024-S2,4.01,Perlu sedikit peningkatan di komunikasi tim
PR02447,E0490,2025-S1,3.95,Stabil dan dapat diandalkan
PR02448,E0490,2025-S2,4.25,Perlu sedikit peningkatan di komunikasi tim
PR02449,E0490,2026-S1,3.84,Stabil dan dapat diandalkan
PR02450,E0491,2023-S2,4.76,"Sangat diandalkan tim, guest feedback positif"
PR02451,E0491,2024-S1,4.43,"Sangat diandalkan tim, guest feedback positif"
PR02452,E0491,2024-S2,4.97,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02453,E0491,2025-S1,4.6,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02454,E0491,2025-S2,4.71,"Sangat diandalkan tim, guest feedback positif"
PR02455,E0491,2026-S1,4.52,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02456,E0492,2023-S2,4.02,"Kinerja baik, memenuhi target"
PR02457,E0492,2024-S1,3.88,Stabil dan dapat diandalkan
PR02458,E0492,2024-S2,4.26,Perlu sedikit peningkatan di komunikasi tim
PR02459,E0492,2025-S1,4.0,"Kinerja baik, memenuhi target"
PR02460,E0492,2025-S2,4.06,"Kinerja baik, memenuhi target"
PR02461,E0492,2026-S1,3.83,Perlu sedikit peningkatan di komunikasi tim
PR02462,E0493,2023-S2,3.44,"Kinerja cukup, ada ruang perbaikan"
PR02463,E0493,2024-S1,3.32,Beberapa target belum tercapai
PR02464,E0493,2024-S2,3.27,Perlu peningkatan konsistensi
PR02465,E0493,2025-S1,3.39,"Kinerja cukup, ada ruang perbaikan"
PR02466,E0493,2025-S2,3.58,Perlu sedikit peningkatan di komunikasi tim
PR02467,E0493,2026-S1,3.75,Perlu sedikit peningkatan di komunikasi tim
PR02468,E0494,2026-S1,3.21,"Kinerja cukup, ada ruang perbaikan"
PR02469,E0495,2023-S2,3.65,"Kinerja baik, memenuhi target"
PR02470,E0495,2024-S1,3.56,"Kinerja baik, memenuhi target"
PR02471,E0495,2024-S2,3.53,"Kinerja baik, memenuhi target"
PR02472,E0495,2025-S1,4.04,"Kinerja baik, memenuhi target"
PR02473,E0495,2025-S2,3.59,Perlu sedikit peningkatan di komunikasi tim
PR02474,E0495,2026-S1,3.82,Perlu sedikit peningkatan di komunikasi tim
PR02475,E0496,2023-S2,4.98,"Sangat diandalkan tim, guest feedback positif"
PR02476,E0496,2024-S1,5.0,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02477,E0496,2024-S2,4.8,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02478,E0496,2025-S1,4.82,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR02479,E0496,2025-S2,4.84,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR02480,E0497,2023-S2,3.68,"Kinerja baik, memenuhi target"
PR02481,E0497,2024-S1,3.76,"Kinerja baik, memenuhi target"
PR02482,E0497,2024-S2,3.97,Stabil dan dapat diandalkan
PR02483,E0497,2025-S1,3.94,Stabil dan dapat diandalkan
PR02484,E0497,2025-S2,4.09,Perlu sedikit peningkatan di komunikasi tim
PR02485,E0497,2026-S1,3.59,"Kinerja baik, memenuhi target"
PR02486,E0498,2023-S2,3.07,Perlu peningkatan konsistensi
PR02487,E0498,2024-S1,3.16,Perlu peningkatan konsistensi
PR02488,E0498,2024-S2,3.27,"Kinerja cukup, ada ruang perbaikan"
PR02489,E0498,2025-S1,2.92,"Kinerja cukup, ada ruang perbaikan"
PR02490,E0498,2025-S2,3.22,"Kinerja cukup, ada ruang perbaikan"
PR02491,E0498,2026-S1,2.71,Beberapa target belum tercapai
PR02492,E0499,2023-S2,3.4,"Kinerja cukup, ada ruang perbaikan"
PR02493,E0499,2024-S1,3.27,Beberapa target belum tercapai
PR02494,E0499,2024-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR02495,E0499,2025-S1,3.37,"Kinerja cukup, ada ruang perbaikan"
PR02496,E0499,2025-S2,3.43,"Kinerja cukup, ada ruang perbaikan"
PR02497,E0499,2026-S1,3.72,"Kinerja baik, memenuhi target"
PR02498,E0500,2024-S1,3.58,Perlu sedikit peningkatan di komunikasi tim
PR02499,E0500,2024-S2,3.64,Perlu sedikit peningkatan di komunikasi tim
PR02500,E0500,2025-S1,3.75,Stabil dan dapat diandalkan
PR02501,E0500,2025-S2,3.84,Perlu sedikit peningkatan di komunikasi tim
PR02502,E0500,2026-S1,3.57,Perlu sedikit peningkatan di komunikasi tim
PR02503,E0501,2023-S2,3.66,"Kinerja baik, memenuhi target"
PR02504,E0501,2024-S1,3.59,Perlu sedikit peningkatan di komunikasi tim
PR02505,E0501,2024-S2,3.51,Perlu sedikit peningkatan di komunikasi tim
PR02506,E0501,2025-S1,3.7,Perlu sedikit peningkatan di komunikasi tim
PR02507,E0501,2025-S2,3.87,Stabil dan dapat diandalkan
PR02508,E0501,2026-S1,3.74,Stabil dan dapat diandalkan
PR02509,E0502,2024-S1,4.01,"Kinerja baik, memenuhi target"
PR02510,E0502,2024-S2,4.24,"Kinerja baik, memenuhi target"
PR02511,E0502,2025-S1,3.72,"Kinerja baik, memenuhi target"
PR02512,E0502,2025-S2,3.84,"Kinerja baik, memenuhi target"
PR02513,E0502,2026-S1,3.88,"Kinerja baik, memenuhi target"
