waste_id,outlet_id,date,ingredient_id,quantity_wasted,reason
WS0056649,OUT006,2026-03-11,ING014,0.037,expired
WS0056650,OUT003,2024-07-19,ING026,0.085,overproduction
WS0056651,OUT006,2026-02-02,ING022,0.266,spillage
WS0056652,OUT016,2026-02-18,ING016,0.004,spillage
WS0056653,OUT009,2025-04-19,ING028,0.043,expired
WS0056654,OUT015,2025-12-24,ING015,0.024,expired
WS0056655,OUT007,2024-06-21,ING015,0.041,overproduction
WS0056656,OUT015,2024-04-07,ING009,0.049,overproduction
WS0056657,OUT013,2023-09-06,ING017,0.004,overproduction
WS0056658,OUT011,2023-07-02,ING012,0.023,overproduction
WS0056659,OUT004,2025-09-15,ING022,0.02,expired
WS0056660,OUT006,2024-06-23,ING019,0.049,spillage
WS0056661,OUT006,2026-06-26,ING006,0.007,expired
WS0056662,OUT005,2025-12-18,ING017,0.007,expired
WS0056663,OUT010,2024-09-03,ING007,0.003,overproduction
WS0056664,OUT011,2025-04-21,ING028,0.005,overproduction
WS0056665,OUT005,2024-04-05,ING022,0.181,expired
WS0056666,OUT015,2025-08-10,ING028,0.02,overproduction
WS0056667,OUT013,2024-01-03,ING007,0.014,overproduction
WS0056668,OUT014,2024-10-08,ING007,0.006,overproduction
WS0056669,OUT015,2026-01-07,ING012,0.043,spillage
WS0056670,OUT012,2024-09-28,ING022,0.2,expired
WS0056671,OUT011,2023-08-14,ING003,0.031,expired
WS0056672,OUT006,2026-04-20,ING029,0.022,overproduction
WS0056673,OUT012,2025-10-09,ING006,0.115,overproduction
WS0056674,OUT012,2025-09-03,ING024,0.027,overproduction
WS0056675,OUT016,2023-09-15,ING018,0.025,overproduction
WS0056676,OUT002,2024-05-01,ING011,0.117,expired
WS0056677,OUT013,2025-08-08,ING023,0.169,expired
WS0056678,OUT012,2024-02-07,ING007,0.043,overproduction
WS0056679,OUT013,2023-12-29,ING018,0.137,spillage
WS0056680,OUT011,2026-01-31,ING009,0.005,overproduction
WS0056681,OUT007,2024-07-28,ING026,0.085,expired
WS0056682,OUT012,2025-03-13,ING004,0.082,expired
WS0056683,OUT009,2024-02-13,ING015,0.008,overproduction
WS0056684,OUT015,2024-10-15,ING029,0.013,overproduction
WS0056685,OUT007,2023-12-14,ING003,0.187,spillage
WS0056686,OUT006,2024-09-01,ING010,0.013,overproduction
WS0056687,OUT007,2024-07-05,ING025,0.541,overproduction
WS0056688,OUT001,2024-12-12,ING007,0.052,spillage
WS0056689,OUT013,2025-07-09,ING013,0.069,spillage
WS0056690,OUT010,2024-11-04,ING030,0.002,overproduction
WS0056691,OUT003,2026-02-13,ING015,0.043,spillage
WS0056692,OUT015,2026-05-25,ING028,0.053,spillage
WS0056693,OUT001,2024-09-22,ING028,0.026,overproduction
WS0056694,OUT013,2024-06-11,ING007,0.007,overproduction
WS0056695,OUT008,2025-12-21,ING007,0.023,spillage
WS0056696,OUT008,2024-03-09,ING002,0.02,overproduction
WS0056697,OUT015,2025-09-25,ING026,0.031,overproduction
WS0056698,OUT002,2024-04-13,ING011,0.052,overproduction
WS0056699,OUT010,2026-02-18,ING009,0.004,overproduction
WS0056700,OUT010,2026-03-03,ING011,0.004,spillage
WS0056701,OUT015,2023-11-18,ING010,0.011,expired
WS0056702,OUT017,2026-01-10,ING014,0.003,expired
WS0056703,OUT013,2025-10-16,ING013,0.021,spillage
WS0056704,OUT013,2025-10-29,ING003,0.059,expired
WS0056705,OUT013,2026-02-24,ING022,0.179,spillage
WS0056706,OUT017,2023-07-03,ING025,0.013,spillage
WS0056707,OUT003,2024-12-29,ING015,0.009,expired
WS0056708,OUT006,2024-12-20,ING006,0.006,overproduction
WS0056709,OUT016,2025-06-02,ING028,0.013,expired
WS0056710,OUT016,2024-01-28,ING002,0.021,spillage
WS0056711,OUT003,2023-07-17,ING019,0.108,overproduction
WS0056712,OUT013,2025-08-21,ING019,0.229,spillage
WS0056713,OUT009,2023-12-13,ING015,0.031,spillage
WS0056714,OUT003,2023-09-20,ING011,0.02,overproduction
WS0056715,OUT016,2024-05-19,ING009,0.005,overproduction
WS0056716,OUT017,2023-08-16,ING029,0.01,expired
WS0056717,OUT005,2025-07-18,ING019,0.273,spillage
WS0056718,OUT014,2024-10-06,ING012,0.007,expired
WS0056719,OUT004,2023-07-15,ING011,0.019,overproduction
WS0056720,OUT001,2026-06-10,ING030,0.043,expired
WS0056721,OUT011,2023-11-12,ING002,0.009,overproduction
WS0056722,OUT006,2026-03-16,ING022,0.122,overproduction
WS0056723,OUT010,2025-01-17,ING017,0.005,spillage
WS0056724,OUT007,2024-05-25,ING007,0.013,spillage
WS0056725,OUT017,2024-04-07,ING018,0.005,overproduction
WS0056726,OUT007,2025-11-21,ING028,0.138,expired
WS0056727,OUT012,2024-07-07,ING021,0.012,expired
WS0056728,OUT007,2023-07-23,ING024,0.236,spillage
WS0056729,OUT015,2026-06-21,ING005,0.169,overproduction
WS0056730,OUT015,2026-03-13,ING017,0.003,overproduction
WS0056731,OUT006,2026-04-21,ING021,0.012,overproduction
WS0056732,OUT015,2026-06-26,ING002,0.015,overproduction
WS0056733,OUT004,2024-05-30,ING016,0.009,spillage
WS0056734,OUT006,2025-10-08,ING026,0.079,expired
WS0056735,OUT009,2025-01-03,ING008,0.026,spillage
WS0056736,OUT013,2025-10-12,ING025,0.11,overproduction
WS0056737,OUT012,2025-01-13,ING022,0.272,expired
WS0056738,OUT006,2025-01-03,ING023,0.594,spillage
WS0056739,OUT007,2024-02-26,ING010,0.026,spillage
WS0056740,OUT008,2024-06-20,ING014,0.023,expired
WS0056741,OUT009,2024-12-03,ING002,0.021,spillage
WS0056742,OUT001,2024-11-02,ING015,0.032,overproduction
WS0056743,OUT003,2024-05-23,ING007,0.008,overproduction
WS0056744,OUT003,2025-12-07,ING030,0.002,overproduction
WS0056745,OUT006,2026-01-23,ING009,0.055,expired
WS0056746,OUT013,2024-02-24,ING007,0.008,expired
WS0056747,OUT001,2024-08-13,ING026,0.084,overproduction
WS0056748,OUT004,2026-01-11,ING013,0.014,overproduction
WS0056749,OUT011,2025-05-08,ING001,0.038,spillage
WS0056750,OUT003,2025-11-28,ING023,0.073,expired
WS0056751,OUT016,2025-12-10,ING012,0.014,overproduction
WS0056752,OUT010,2024-08-17,ING020,0.017,overproduction
WS0056753,OUT005,2024-11-19,ING001,0.345,overproduction
WS0056754,OUT013,2026-06-25,ING014,0.035,expired
WS0056755,OUT011,2024-04-27,ING007,0.002,expired
WS0056756,OUT005,2023-11-23,ING022,0.183,overproduction
WS0056757,OUT014,2024-06-20,ING014,0.002,overproduction
WS0056758,OUT014,2023-12-11,ING029,0.011,overproduction
WS0056759,OUT008,2025-09-11,ING002,0.014,expired
WS0056760,OUT010,2024-08-17,ING025,0.022,spillage
WS0056761,OUT009,2025-11-11,ING028,0.049,spillage
WS0056762,OUT011,2023-07-30,ING005,0.006,expired
WS0056763,OUT001,2025-01-01,ING001,0.219,expired
WS0056764,OUT003,2023-08-05,ING025,0.282,overproduction
WS0056765,OUT007,2026-01-23,ING027,2.034,overproduction
WS0056766,OUT015,2023-07-27,ING007,0.032,overproduction
WS0056767,OUT009,2025-08-05,ING013,0.061,expired
WS0056768,OUT007,2023-09-08,ING019,0.15,overproduction
WS0056769,OUT007,2025-03-07,ING018,0.124,overproduction
WS0056770,OUT008,2025-06-22,ING003,0.217,overproduction
WS0056771,OUT006,2026-04-11,ING015,0.027,overproduction
WS0056772,OUT007,2024-06-12,ING012,0.051,expired
WS0056773,OUT014,2025-07-01,ING025,0.021,spillage
WS0056774,OUT012,2023-12-12,ING006,0.05,spillage
WS0056775,OUT003,2026-02-08,ING011,0.101,overproduction
WS0056776,OUT011,2024-02-27,ING016,0.001,overproduction
WS0056777,OUT002,2025-07-01,ING029,0.011,expired
WS0056778,OUT016,2024-08-02,ING029,0.009,overproduction
WS0056779,OUT011,2025-11-14,ING011,0.014,overproduction
WS0056780,OUT015,2024-10-16,ING010,0.039,overproduction
WS0056781,OUT001,2025-03-19,ING004,0.128,overproduction
WS0056782,OUT008,2025-08-01,ING030,0.003,expired
WS0056783,OUT005,2024-08-30,ING027,0.282,overproduction
WS0056784,OUT013,2025-03-23,ING013,0.036,overproduction
WS0056785,OUT016,2025-07-10,ING026,0.007,expired
WS0056786,OUT009,2024-01-15,ING027,0.053,spillage
WS0056787,OUT011,2024-11-30,ING027,0.039,expired
WS0056788,OUT003,2025-05-17,ING020,0.012,overproduction
WS0056789,OUT009,2024-12-12,ING015,0.013,expired
WS0056790,OUT011,2024-07-27,ING027,0.078,overproduction
WS0056791,OUT013,2026-06-29,ING026,0.061,overproduction
WS0056792,OUT003,2025-03-27,ING025,0.141,spillage
WS0056793,OUT003,2024-04-21,ING011,0.009,expired
WS0056794,OUT017,2024-11-06,ING017,0.002,overproduction
WS0056795,OUT007,2024-09-08,ING022,0.16,overproduction
WS0056796,OUT005,2025-11-06,ING002,0.075,expired
WS0056797,OUT004,2025-06-01,ING014,0.001,spillage
WS0056798,OUT009,2025-01-14,ING020,0.029,overproduction
WS0056799,OUT009,2024-06-18,ING007,0.038,overproduction
WS0056800,OUT010,2025-05-28,ING030,0.001,expired
WS0056801,OUT009,2026-05-05,ING003,0.399,overproduction
WS0056802,OUT006,2025-06-28,ING028,0.161,overproduction
WS0056803,OUT015,2026-02-19,ING013,0.067,expired
WS0056804,OUT013,2026-05-10,ING029,0.007,overproduction
WS0056805,OUT008,2026-01-03,ING007,0.003,spillage
WS0056806,OUT013,2026-06-13,ING010,0.041,expired
WS0056807,OUT015,2025-12-24,ING013,0.113,expired
WS0056808,OUT014,2025-02-05,ING003,0.055,spillage
WS0056809,OUT004,2023-07-18,ING019,0.036,expired
WS0056810,OUT002,2024-06-15,ING015,0.023,overproduction
WS0056811,OUT009,2025-01-17,ING010,0.024,overproduction
WS0056812,OUT002,2026-06-19,ING019,0.155,spillage
WS0056813,OUT008,2025-10-21,ING007,0.005,expired
WS0056814,OUT016,2024-07-05,ING018,0.007,spillage
WS0056815,OUT006,2025-08-31,ING014,0.022,overproduction
WS0056816,OUT004,2024-11-13,ING014,0.009,expired
WS0056817,OUT011,2025-12-10,ING003,0.031,overproduction
WS0056818,OUT004,2024-03-14,ING007,0.008,overproduction
WS0056819,OUT014,2025-11-22,ING015,0.004,spillage
WS0056820,OUT001,2024-05-16,ING030,0.018,overproduction
WS0056821,OUT009,2025-04-18,ING030,0.044,overproduction
WS0056822,OUT016,2025-01-01,ING027,0.145,expired
WS0056823,OUT004,2024-02-10,ING028,0.009,overproduction
WS0056824,OUT016,2025-03-19,ING023,0.019,spillage
WS0056825,OUT005,2024-04-02,ING024,0.05,expired
WS0056826,OUT002,2024-10-13,ING003,0.091,overproduction
WS0056827,OUT007,2024-12-05,ING017,0.008,overproduction
WS0056828,OUT002,2025-01-02,ING016,0.01,expired
WS0056829,OUT001,2024-12-02,ING001,0.337,spillage
WS0056830,OUT015,2026-06-23,ING004,0.05,overproduction
WS0056831,OUT003,2024-09-23,ING009,0.009,spillage
WS0056832,OUT013,2025-05-18,ING020,0.014,expired
WS0056833,OUT012,2026-05-30,ING017,0.004,overproduction
WS0056834,OUT002,2023-11-03,ING018,0.148,expired
WS0056835,OUT013,2025-07-14,ING023,0.114,spillage
WS0056836,OUT014,2026-03-26,ING014,0.008,spillage
WS0056837,OUT011,2023-07-16,ING030,0.004,expired
WS0056838,OUT005,2024-09-06,ING030,0.031,expired
WS0056839,OUT006,2023-11-06,ING011,0.1,overproduction
WS0056840,OUT017,2023-08-19,ING030,0.002,overproduction
WS0056841,OUT003,2024-10-09,ING021,0.004,spillage
WS0056842,OUT006,2024-06-27,ING002,0.034,expired
WS0056843,OUT013,2026-01-17,ING024,0.202,spillage
WS0056844,OUT011,2026-01-29,ING010,0.006,overproduction
WS0056845,OUT004,2026-06-24,ING022,0.039,expired
WS0056846,OUT001,2025-10-19,ING011,0.117,spillage
WS0056847,OUT013,2026-03-23,ING014,0.001,expired
WS0056848,OUT006,2025-04-17,ING009,0.067,expired
WS0056849,OUT007,2024-03-17,ING020,0.046,overproduction
WS0056850,OUT004,2025-12-28,ING018,0.009,expired
WS0056851,OUT011,2024-04-10,ING030,0.005,overproduction
WS0056852,OUT007,2025-05-04,ING021,0.005,overproduction
WS0056853,OUT013,2024-08-07,ING017,0.009,overproduction
WS0056854,OUT010,2024-10-24,ING002,0.008,overproduction
WS0056855,OUT016,2023-07-28,ING011,0.032,overproduction
WS0056856,OUT016,2024-02-04,ING009,0.018,overproduction
WS0056857,OUT008,2026-01-06,ING025,0.122,expired
WS0056858,OUT010,2023-07-17,ING012,0.004,overproduction
WS0056859,OUT015,2023-11-06,ING015,0.008,expired
WS0056860,OUT014,2024-05-15,ING022,0.012,expired
WS0056861,OUT008,2023-11-24,ING003,0.038,expired
WS0056862,OUT007,2024-10-05,ING019,0.195,spillage
WS0056863,OUT006,2025-12-23,ING010,0.007,overproduction
WS0056864,OUT002,2024-09-28,ING025,0.071,overproduction
WS0056865,OUT002,2024-06-28,ING024,0.463,spillage
WS0056866,OUT007,2026-05-24,ING021,0.008,overproduction
WS0056867,OUT009,2025-05-30,ING020,0.061,overproduction
WS0056868,OUT016,2024-05-05,ING029,0.006,spillage
WS0056869,OUT006,2024-11-28,ING011,0.044,overproduction
WS0056870,OUT010,2025-09-23,ING028,0.055,overproduction
WS0056871,OUT009,2026-05-19,ING029,0.004,overproduction
WS0056872,OUT001,2026-03-10,ING011,0.147,spillage
WS0056873,OUT006,2023-11-12,ING013,0.009,spillage
WS0056874,OUT002,2023-08-17,ING010,0.017,expired
WS0056875,OUT006,2025-05-04,ING003,0.085,expired
WS0056876,OUT003,2025-09-06,ING024,0.182,expired
WS0056877,OUT003,2026-03-07,ING011,0.051,expired
WS0056878,OUT017,2026-05-11,ING027,0.044,overproduction
WS0056879,OUT004,2026-03-28,ING025,0.072,overproduction
WS0056880,OUT012,2024-11-18,ING007,0.041,overproduction
WS0056881,OUT001,2024-05-29,ING001,0.333,expired
WS0056882,OUT013,2024-08-20,ING018,0.035,overproduction
WS0056883,OUT006,2026-06-03,ING026,0.12,expired
WS0056884,OUT005,2023-07-26,ING011,0.103,spillage
WS0056885,OUT014,2024-01-18,ING014,0.004,overproduction
WS0056886,OUT017,2026-06-07,ING022,0.019,overproduction
WS0056887,OUT001,2025-08-23,ING019,0.055,expired
WS0056888,OUT008,2024-03-11,ING029,0.009,spillage
WS0056889,OUT005,2023-07-08,ING017,0.005,spillage
WS0056890,OUT017,2023-11-21,ING013,0.021,expired
WS0056891,OUT010,2025-03-26,ING013,0.02,overproduction
WS0056892,OUT005,2026-04-26,ING016,0.028,expired
WS0056893,OUT009,2025-04-04,ING015,0.009,overproduction
WS0056894,OUT002,2026-06-04,ING015,0.025,expired
WS0056895,OUT010,2024-10-26,ING015,0.005,expired
WS0056896,OUT012,2026-05-24,ING020,0.045,overproduction
WS0056897,OUT011,2024-08-07,ING003,0.01,expired
WS0056898,OUT005,2024-06-13,ING018,1.814,spillage
WS0056899,OUT011,2026-01-07,ING024,0.026,spillage
WS0056900,OUT014,2026-01-20,ING012,0.003,spillage
WS0056901,OUT011,2025-10-14,ING011,0.014,overproduction
WS0056902,OUT013,2024-04-20,ING028,0.025,expired
WS0056903,OUT017,2024-04-02,ING027,0.088,overproduction
WS0056904,OUT012,2023-08-15,ING001,0.253,overproduction
WS0056905,OUT005,2025-04-13,ING016,0.019,expired
WS0056906,OUT007,2023-07-01,ING012,0.104,spillage
WS0056907,OUT013,2026-02-25,ING003,0.042,expired
WS0056908,OUT012,2024-08-28,ING029,0.016,overproduction
WS0056909,OUT001,2026-05-06,ING007,0.044,overproduction
WS0056910,OUT015,2025-06-12,ING005,0.018,overproduction
WS0056911,OUT005,2023-11-06,ING017,0.007,overproduction
WS0056912,OUT012,2024-03-03,ING002,0.025,expired
WS0056913,OUT015,2024-08-05,ING016,0.01,overproduction
WS0056914,OUT015,2025-02-19,ING022,0.019,expired
WS0056915,OUT007,2023-10-26,ING021,0.005,expired
WS0056916,OUT012,2024-04-25,ING030,0.015,overproduction
WS0056917,OUT013,2025-09-08,ING010,0.006,overproduction
WS0056918,OUT010,2025-02-22,ING011,0.064,overproduction
WS0056919,OUT017,2025-11-16,ING018,0.005,overproduction
WS0056920,OUT009,2024-07-28,ING011,0.105,overproduction
WS0056921,OUT009,2024-06-05,ING020,0.015,expired
WS0056922,OUT011,2025-12-25,ING012,0.01,overproduction
WS0056923,OUT007,2025-08-11,ING027,0.932,expired
WS0056924,OUT017,2023-09-09,ING003,0.007,expired
WS0056925,OUT012,2024-10-01,ING008,0.017,overproduction
WS0056926,OUT012,2024-12-22,ING016,0.017,overproduction
WS0056927,OUT017,2023-10-16,ING029,0.004,expired
WS0056928,OUT006,2024-07-27,ING025,0.344,overproduction
WS0056929,OUT014,2025-07-01,ING008,0.002,overproduction
WS0056930,OUT004,2025-09-30,ING017,0.001,spillage
WS0056931,OUT002,2024-03-14,ING018,0.006,expired
WS0056932,OUT002,2024-01-04,ING017,0.004,expired
WS0056933,OUT002,2025-03-13,ING002,0.019,overproduction
WS0056934,OUT015,2024-07-22,ING014,0.041,expired
WS0056935,OUT003,2023-10-10,ING027,0.147,spillage
WS0056936,OUT012,2025-11-29,ING014,0.048,overproduction
WS0056937,OUT005,2024-11-03,ING013,0.141,overproduction
WS0056938,OUT009,2025-08-09,ING021,0.004,overproduction
WS0056939,OUT001,2024-10-13,ING022,0.262,spillage
WS0056940,OUT013,2026-04-12,ING020,0.006,overproduction
WS0056941,OUT006,2025-05-01,ING028,0.119,expired
WS0056942,OUT011,2024-02-18,ING009,0.013,expired
WS0056943,OUT001,2024-10-17,ING020,0.062,overproduction
WS0056944,OUT014,2024-05-29,ING003,0.027,expired
WS0056945,OUT004,2023-10-24,ING014,0.004,overproduction
WS0056946,OUT002,2025-10-17,ING028,0.13,spillage
WS0056947,OUT016,2024-01-05,ING017,0.003,overproduction
WS0056948,OUT012,2024-11-14,ING009,0.145,overproduction
WS0056949,OUT009,2025-03-05,ING009,0.052,overproduction
WS0056950,OUT017,2023-12-09,ING025,0.011,spillage
WS0056951,OUT005,2023-09-07,ING010,0.048,spillage
WS0056952,OUT002,2024-12-23,ING012,0.013,expired
WS0056953,OUT007,2026-05-28,ING003,0.166,expired
WS0056954,OUT004,2023-09-10,ING001,0.031,expired
WS0056955,OUT001,2024-07-29,ING001,0.317,overproduction
WS0056956,OUT006,2023-09-20,ING025,0.126,spillage
WS0056957,OUT007,2024-08-16,ING012,0.119,overproduction
WS0056958,OUT012,2024-11-05,ING009,0.079,overproduction
WS0056959,OUT004,2025-05-15,ING007,0.013,spillage
WS0056960,OUT014,2024-07-22,ING007,0.003,overproduction
WS0056961,OUT014,2024-10-01,ING011,0.038,spillage
WS0056962,OUT013,2026-05-17,ING016,0.008,expired
WS0056963,OUT003,2024-02-09,ING022,0.114,expired
WS0056964,OUT010,2024-07-23,ING026,0.016,expired
WS0056965,OUT015,2024-02-17,ING009,0.051,overproduction
WS0056966,OUT015,2023-08-08,ING007,0.043,overproduction
WS0056967,OUT001,2025-03-05,ING030,0.069,overproduction
WS0056968,OUT009,2025-12-03,ING027,0.254,expired
WS0056969,OUT015,2024-05-12,ING011,0.05,overproduction
WS0056970,OUT005,2025-12-05,ING012,0.209,overproduction
WS0056971,OUT005,2024-04-01,ING008,0.033,overproduction
WS0056972,OUT016,2024-11-20,ING011,0.012,overproduction
WS0056973,OUT006,2023-09-14,ING020,0.036,overproduction
WS0056974,OUT009,2024-05-08,ING001,0.199,overproduction
WS0056975,OUT010,2026-06-06,ING006,0.006,overproduction
WS0056976,OUT004,2025-02-06,ING029,0.014,overproduction
WS0056977,OUT008,2025-11-27,ING019,0.025,expired
WS0056978,OUT010,2025-05-05,ING019,0.024,overproduction
WS0056979,OUT001,2025-01-07,ING008,0.014,expired
WS0056980,OUT008,2025-10-13,ING022,0.064,overproduction
WS0056981,OUT006,2024-09-08,ING007,0.006,overproduction
WS0056982,OUT011,2024-06-15,ING027,0.052,overproduction
WS0056983,OUT011,2025-05-31,ING024,0.027,overproduction
WS0056984,OUT010,2025-07-03,ING026,0.021,expired
WS0056985,OUT009,2024-11-08,ING013,0.025,expired
WS0056986,OUT017,2023-12-16,ING016,0.004,overproduction
WS0056987,OUT005,2026-06-17,ING011,0.249,overproduction
WS0056988,OUT001,2026-02-02,ING027,0.171,overproduction
WS0056989,OUT014,2026-06-27,ING029,0.009,overproduction
WS0056990,OUT015,2025-09-28,ING001,0.127,overproduction
WS0056991,OUT003,2025-05-28,ING011,0.016,overproduction
WS0056992,OUT001,2023-07-13,ING020,0.063,overproduction
WS0056993,OUT001,2023-07-22,ING004,0.067,spillage
WS0056994,OUT011,2024-02-17,ING015,0.004,expired
WS0056995,OUT013,2026-01-05,ING014,0.016,expired
WS0056996,OUT005,2025-05-26,ING019,0.118,expired
WS0056997,OUT009,2024-03-21,ING002,0.053,expired
WS0056998,OUT003,2024-07-21,ING029,0.022,expired
WS0056999,OUT009,2025-01-17,ING001,0.237,expired
WS0057000,OUT015,2023-08-18,ING006,0.054,expired
WS0057001,OUT012,2023-07-01,ING030,0.057,overproduction
WS0057002,OUT006,2025-11-09,ING003,0.038,expired
WS0057003,OUT003,2025-08-10,ING017,0.005,expired
WS0057004,OUT005,2025-10-29,ING026,0.06,overproduction
WS0057005,OUT007,2024-08-15,ING025,0.161,overproduction
WS0057006,OUT010,2025-08-06,ING026,0.024,expired
WS0057007,OUT013,2025-10-26,ING007,0.003,overproduction
WS0057008,OUT012,2026-04-20,ING029,0.016,overproduction
WS0057009,OUT005,2024-04-12,ING017,0.003,overproduction
WS0057010,OUT012,2023-09-25,ING001,0.162,expired
WS0057011,OUT008,2025-06-02,ING030,0.006,expired
WS0057012,OUT016,2024-09-04,ING009,0.013,spillage
WS0057013,OUT008,2024-12-16,ING013,0.038,spillage
WS0057014,OUT015,2024-09-21,ING004,0.07,overproduction
WS0057015,OUT003,2025-02-01,ING026,0.088,spillage
WS0057016,OUT007,2025-08-25,ING022,0.418,overproduction
WS0057017,OUT014,2024-07-14,ING006,0.012,expired
WS0057018,OUT006,2024-09-19,ING023,0.188,overproduction
WS0057019,OUT013,2026-02-11,ING012,0.008,spillage
WS0057020,OUT011,2024-08-04,ING002,0.007,overproduction
WS0057021,OUT002,2024-08-01,ING011,0.076,spillage
WS0057022,OUT013,2025-08-13,ING024,0.397,overproduction
WS0057023,OUT006,2025-07-19,ING024,0.286,overproduction
WS0057024,OUT001,2023-09-08,ING015,0.018,overproduction
WS0057025,OUT003,2024-12-03,ING022,0.289,expired
WS0057026,OUT008,2023-11-09,ING011,0.02,spillage
WS0057027,OUT003,2025-03-10,ING029,0.015,overproduction
WS0057028,OUT008,2026-01-25,ING007,0.007,overproduction
WS0057029,OUT015,2026-06-06,ING001,0.411,overproduction
WS0057030,OUT014,2025-02-22,ING018,0.001,overproduction
WS0057031,OUT015,2026-03-25,ING004,0.023,expired
WS0057032,OUT013,2024-11-19,ING023,0.034,overproduction
WS0057033,OUT004,2024-01-09,ING013,0.019,overproduction
WS0057034,OUT012,2026-01-23,ING012,0.061,spillage
WS0057035,OUT016,2025-02-04,ING014,0.004,expired
WS0057036,OUT002,2025-06-14,ING006,0.003,expired
WS0057037,OUT003,2026-04-03,ING009,0.026,spillage
WS0057038,OUT014,2025-06-13,ING014,0.011,spillage
WS0057039,OUT012,2023-10-01,ING011,0.052,overproduction
WS0057040,OUT012,2024-10-20,ING003,0.385,spillage
WS0057041,OUT007,2023-10-04,ING007,0.016,overproduction
WS0057042,OUT016,2024-03-31,ING013,0.007,spillage
